age,loyalty_tier,category,supplier_country,sales_channel,payment_method,quantity,unit_price,discount_pct,shipping_cost,return_flag,review_score,reported_order_total,delivery_time_days,order_month,order_weekday,customer_tenure_days,delayed_delivery_flag,discount_value,final_order_value,avg_item_cost,high_value_order,low_review_flag,shipping_ratio
59.0,,kitchen,pakistan,website,paypal,1.0,16.26,5.0,99.99,0.0,5.0,115.44,5,5,6,0,0,0.8130000000000002,15.447,15.447,0,0,6.473101573120994
24.0,,home,china,,cod,1.0,42.06,0.0,8.51,0.0,4.0,50.57,5,5,6,0,0,0.0,42.06,42.06,1,0,0.2023300047551117
52.0,,beauty,china,mobile-app,credit card,2.0,22.4,0.0,14.18,0.0,4.0,40.52,139,5,6,301,1,0.0,44.8,22.4,1,0,0.3165178571428572
35.0,,home,china,mkt place,credit card,2.0,69.64,0.0,3.84,1.0,4.0,143.12,5,5,6,0,0,0.0,139.28,69.64,1,0,0.0275703618609994
61.0,,beauty,pakistan,call center,paypal,3.0,37.83,5.0,4.28,0.0,4.0,117.77,5,5,6,0,0,5.674499999999999,107.8155,35.9385,1,0,0.0396974461000505
58.0,bronze,beauty,uae,,credit card,4.0,23.36,0.0,2.27,0.0,4.0,95.71,5,5,6,0,0,0.0,93.44,23.36,1,0,0.0242936643835616
20.0,,baby,uae,mkt place,bank transfer,2.0,55.45,0.0,10.57,0.0,5.0,121.47,5,5,6,0,0,0.0,110.9,55.45,1,0,0.0953110910730387
45.0,bronze,kitchen,australia,mobile app,credit card,1.0,22.76,15.0,6.14,0.0,4.0,25.49,5,5,6,0,0,3.414,19.346,19.346,0,0,0.3173782694096971
41.0,gold,baby,china,mobile app,credit card,2.0,9.9,5.0,5.87,1.0,5.0,24.68,0,5,6,0,0,0.99,18.81,9.405,0,0,0.3120680489101541
60.0,,beauty,china,marketplace,credit card,1.0,36.43,0.0,7.52,0.0,5.0,40.52,5,5,6,0,0,0.0,36.43,36.43,1,0,0.2064232775185286
19.0,,electronics,pakistan,website,,3.0,34.69,0.0,8.81,1.0,5.0,112.88,5,5,6,0,0,0.0,104.07,34.69,1,0,0.0846545594311521
54.0,,home,china,,credit card,10.0,45.32,10.0,9.23,0.0,4.0,417.11,5,5,6,0,0,45.32,407.88,40.788,1,0,0.0226292046680396
72.0,gold,beauty,pakistan,mobile-app,credit card,1.0,29.31,5.0,8.26,0.0,2.0,36.1,457,5,6,0,1,1.4654999999999998,27.8445,27.8445,0,1,0.2966474528183304
30.0,,kitchen,china,website,cod,1.0,31.77,10.0,0.0,1.0,4.0,28.59,438,5,6,0,1,3.177,28.593,28.593,0,0,0.0
46.0,,home,pakistan,call center,credit card,2.0,14.8,0.0,7.16,1.0,5.0,36.76,3,8,4,0,0,0.0,29.6,14.8,0,0,0.2418918918918919
19.0,bronze,beauty,china,mobile app,cash on delivery,1.0,12.36,5.0,5.85,0.0,4.0,17.59,5,5,6,0,0,0.618,11.742,11.742,0,0,0.4982115482881962
19.0,gold,baby,china,mkt place,,2.0,10.97,20.0,9.19,1.0,2.0,26.74,5,5,6,0,0,4.388,17.552,8.776,0,1,0.5235870556061987
45.0,bronze,beauty,china,,cod,1.0,7.68,5.0,9.4,0.0,0.0,16.7,5,5,6,584,0,0.384,7.295999999999999,7.295999999999999,0,1,1.2883771929824563
57.0,platinum,home,china,mobile-app,cod,1.0,16.38,5.0,13.39,0.0,4.0,28.95,5,2,4,0,0,0.819,15.561,15.561,0,0,0.8604845446950711
61.0,gold,home,pakistan,mobile-app,debit card,4.0,23.0,0.0,4.92,1.0,5.0,96.92,5,2,2,223,0,0.0,92.0,23.0,1,0,0.0534782608695652
48.0,gold,beauty,pakistan,website,cash on delivery,2.0,10.32,0.0,1.41,1.0,4.0,22.05,121,2,1,0,1,0.0,20.64,10.32,0,0,0.068313953488372
54.0,gold,kitchen,pakistan,mobile app,bank transfer,2.0,22.6,0.0,4.2,0.0,2.0,49.4,441,5,6,0,1,0.0,45.2,22.6,1,1,0.0929203539823008
62.0,platinum,home,china,mobile app,credit card,2.0,69.78,20.0,0.0,0.0,5.0,111.65,5,5,6,0,0,27.912,111.648,55.824,1,0,0.0
25.0,platinum,kitchen,pakistan,mobile app,bank transfer,3.0,16.06,20.0,9.28,0.0,3.0,40.52,5,5,6,0,0,9.636,38.544,12.848,1,0,0.240763802407638
26.0,platinum,electronics,pakistan,website,cash on delivery,2.0,57.98,5.0,12.7,1.0,4.0,122.86,5,2,6,0,0,5.797999999999999,110.162,55.081,1,0,0.115284762440769
58.0,gold,beauty,china,website,,5.0,9.67,0.0,5.55,0.0,5.0,53.9,5,5,6,0,0,0.0,48.35,9.67,1,0,0.1147880041365046
52.0,bronze,electronics,china,mobile app,cod,3.0,37.93,0.0,0.68,1.0,3.0,114.47,5,9,3,84,0,0.0,113.79,37.93,1,0,0.005975920555409
21.0,bronze,baby,pakistan,marketplace,credit card,4.0,19.49,0.0,1.37,0.0,0.0,79.33,67,4,5,0,1,0.0,77.96,19.49,1,1,0.01757311441765
45.0,,baby,china,call center,paypal,3.0,13.78,15.0,10.26,0.0,1.0,45.4,0,5,6,0,0,6.200999999999999,35.139,11.713,1,1,0.2919832664560745
24.0,gold,electronics,china,mkt place,credit card,2.0,33.22,15.0,5.01,0.0,4.0,61.48,5,5,6,0,0,9.966,56.474,28.237,1,0,0.0887133902326734
26.0,gold,electronics,pakistan,mkt place,cc,4.0,46.96,5.0,3.26,1.0,5.0,181.71,5,5,6,0,0,9.392,178.448,44.612,1,0,0.0182686272751726
56.0,,baby,uae,mobile app,credit card,2.0,44.49,5.0,12.97,0.0,3.0,97.5,791,5,6,0,1,4.449000000000001,84.531,42.2655,1,0,0.1534348345577362
68.0,bronze,kitchen,china,mobile app,paypal,4.0,13.06,0.0,8.85,0.0,6.0,61.09,0,5,6,0,0,0.0,52.24,13.06,1,0,0.1694104134762634
61.0,,home,australia,,cc,2.0,44.99,10.0,9.97,0.0,4.0,90.95,5,5,6,0,0,8.998000000000001,80.982,40.491,1,0,0.1231137783705021
48.0,,beauty,china,mkt place,credit card,3.0,29.76,50.0,4.53,0.0,5.0,49.17,0,5,6,0,0,44.64,44.64,14.88,1,0,0.1014784946236559
125.0,platinum,kitchen,china,mobile-app,bank transfer,3.0,32.37,10.0,4.62,0.0,4.0,92.02,5,5,6,0,0,9.711,87.39899999999999,29.133,1,0,0.0528610167164384
45.0,silver,beauty,china,call center,,1.0,22.34,0.0,7.14,0.0,4.0,29.48,5,5,6,0,0,0.0,22.34,22.34,0,0,0.3196060877350045
45.0,bronze,home,china,website,credit card,1.0,28.52,10.0,11.74,0.0,5.0,37.41,5,5,6,0,0,2.852,25.668,25.668,0,0,0.4573788374629889
45.0,gold,beauty,pakistan,call center,cash on delivery,1.0,10.45,15.0,10.33,1.0,5.0,19.21,516,5,6,0,1,1.5675,8.8825,8.8825,0,0,1.162960878131157
23.0,bronze,kitchen,china,marketplace,credit card,1.0,34.44,20.0,5.34,0.0,1.0,32.89,5,6,6,339,0,6.888,27.552,27.552,0,1,0.1938153310104529
75.0,,electronics,china,website,bank transfer,1.0,22.4,0.0,0.0,0.0,3.0,40.52,57,5,6,0,1,0.0,22.4,22.4,0,0,0.0
50.0,,electronics,china,call center,,1.0,17.51,0.0,11.8,0.0,5.0,29.31,5,5,6,0,0,0.0,17.51,17.51,0,0,0.67390062821245
35.0,bronze,electronics,china,marketplace,cash on delivery,1.0,33.47,0.0,3.27,1.0,5.0,36.74,5,5,6,0,0,0.0,33.47,33.47,0,0,0.0976994323274574
39.0,bronze,baby,pakistan,call center,paypal,1.0,27.15,15.0,7.01,1.0,4.0,30.09,5,5,6,0,0,4.0725,23.0775,23.0775,0,0,0.3037590726898494
20.0,platinum,,,mobile app,cc,1.0,29.97,20.0,11.3,1.0,5.0,35.28,5,5,6,0,0,5.994,23.976,23.976,0,0,0.4713046379713047
24.0,silver,electronics,china,call center,paypal,3.0,35.18,25.0,10.67,0.0,4.0,89.83,168,5,6,273,1,26.385,79.15499999999999,26.384999999999994,1,0,0.1347988124565725
64.0,silver,kitchen,australia,,credit card,4.0,16.35,20.0,11.28,1.0,5.0,63.6,5,11,4,63,0,13.08,52.32000000000001,13.080000000000002,1,0,0.2155963302752293
51.0,gold,baby,china,mobile-app,credit card,1.0,13.27,15.0,7.56,0.0,4.0,18.84,0,5,6,739,0,1.9905,11.2795,11.2795,0,0,0.6702424752870252
74.0,,baby,uae,mkt place,,3.0,44.34,0.0,7.32,0.0,4.0,140.34,5,5,6,0,0,0.0,133.02,44.34,1,0,0.0550293188994136
72.0,bronze,baby,pakistan,website,bank transfer,3.0,27.6,10.0,7.31,0.0,4.0,81.83,5,5,6,0,0,8.280000000000001,74.52000000000001,24.840000000000003,1,0,0.098094471282877
30.0,silver,beauty,uae,website,cash on delivery,1.0,15.72,10.0,7.69,0.0,5.0,21.84,5,5,6,424,0,1.572,14.148,14.148,0,0,0.543539722929036
28.0,platinum,home,china,website,cod,2.0,24.13,0.0,5.8,0.0,5.0,40.52,5,5,6,0,0,0.0,48.26,24.13,1,0,0.1201823456278491
44.0,platinum,kitchen,china,website,credit card,1.0,16.33,0.0,8.5,0.0,5.0,24.83,197,5,6,0,1,0.0,16.33,16.33,0,0,0.520514390691978
61.0,bronze,electronics,pakistan,website,credit card,2.0,25.18,10.0,7.34,0.0,5.0,40.52,5,5,6,0,0,5.0360000000000005,45.324,22.662,1,0,0.161945106345424
48.0,bronze,baby,pakistan,mkt place,,1.0,28.64,5.0,3.39,0.0,3.0,32.03,5,5,6,0,0,1.432,27.208,27.208,0,0,0.1245957071449573
58.0,bronze,home,pakistan,,cc,3.0,19.84,0.0,5.42,0.0,5.0,64.94,0,5,6,0,0,0.0,59.52,19.84,1,0,0.0910618279569892
29.0,bronze,electronics,pakistan,mobile app,cod,4.0,23.97,5.0,8.74,0.0,1.0,104.62,5,5,6,0,0,4.794,91.086,22.7715,1,1,0.095953274926992
40.0,,electronics,pakistan,,credit card,1.0,30.69,5.0,9.34,0.0,2.0,38.5,608,5,6,0,1,1.5345000000000002,29.1555,29.1555,0,1,0.3203512201814409
60.0,gold,beauty,pakistan,mobile app,cod,1.0,37.37,0.0,0.0,0.0,2.0,37.37,958,5,6,0,1,0.0,37.37,37.37,1,1,0.0
19.0,platinum,kitchen,china,website,cc,1.0,27.16,10.0,2.75,1.0,3.0,27.19,5,5,6,0,0,2.716,24.444,24.444,0,0,0.1125020454917362
25.0,gold,kitchen,china,mobile-app,paypal,1.0,12.41,0.0,10.95,0.0,2.0,23.36,5,5,6,0,0,0.0,12.41,12.41,0,1,0.8823529411764706
31.0,bronze,kitchen,australia,mobile app,credit card,3.0,18.12,0.0,2.35,0.0,2.0,56.71,5,5,6,307,0,0.0,54.36,18.12,1,1,0.0432303164091243
62.0,silver,baby,pakistan,website,debit card,2.0,10.11,5.0,8.33,0.0,4.0,27.54,5,11,4,134,0,1.011,19.209,9.6045,0,0,0.4336508928106616
60.0,bronze,electronics,china,marketplace,cod,3.0,41.42,10.0,5.97,0.0,4.0,117.8,5,5,6,0,0,12.426000000000002,111.834,37.278,1,0,0.0533826922045174
51.0,gold,beauty,china,website,cash on delivery,3.0,6.67,5.0,8.4,1.0,5.0,27.41,413,5,6,0,1,1.0004999999999995,19.0095,6.3365,0,0,0.441884320997396
24.0,,home,china,website,credit card,1.0,23.62,20.0,8.88,0.0,1.0,27.78,22,5,6,0,1,4.724,18.896,18.896,0,1,0.4699407281964437
70.0,silver,beauty,pakistan,mobile-app,credit card,2.0,24.7,0.0,10.56,0.0,1.0,59.96,0,2,1,0,0,0.0,49.4,24.7,1,1,0.2137651821862348
27.0,platinum,beauty,uae,website,credit card,1.0,18.8,15.0,3.73,0.0,4.0,19.71,685,5,6,0,1,2.82,15.98,15.98,0,0,0.2334167709637046
43.0,platinum,baby,pakistan,website,debit card,2.0,22.4,15.0,14.14,1.0,5.0,40.52,3,1,0,831,0,6.72,38.08,19.04,1,0,0.3713235294117647
49.0,bronze,home,china,website,credit card,1.0,43.88,0.0,10.1,0.0,5.0,53.98,4,12,3,0,0,0.0,43.88,43.88,1,0,0.2301731996353691
66.0,gold,home,australia,,,10.0,36.24,0.0,1.4,0.0,4.0,363.8,614,5,6,597,1,0.0,362.4,36.24,1,0,0.0038631346578366
28.0,silver,electronics,china,mkt place,bank transfer,2.0,31.18,0.0,1.12,0.0,4.0,63.48,0,5,6,398,0,0.0,62.36,31.18,1,0,0.0179602309172546
57.0,platinum,home,china,call center,cash on delivery,5.0,24.82,0.0,5.91,1.0,4.0,130.01,0,5,6,0,0,0.0,124.1,24.82,1,0,0.0476228847703465
46.0,silver,home,china,,cc,2.0,21.99,25.0,7.24,1.0,2.0,40.52,120,5,6,0,1,10.995,32.985,16.4925,0,1,0.2194937092617856
40.0,silver,electronics,pakistan,marketplace,credit card,1.0,27.21,0.0,5.53,0.0,4.0,32.74,5,5,6,0,0,0.0,27.21,27.21,0,0,0.203234105108416
69.0,bronze,electronics,china,website,cod,2.0,17.41,15.0,9.55,0.0,4.0,39.15,5,5,6,0,0,5.223,29.597,14.7985,0,0,0.3226678379565497
62.0,silver,beauty,china,website,bank transfer,1.0,8.94,10.0,5.05,0.0,5.0,13.1,0,11,1,859,0,0.8939999999999999,8.046,8.046,0,0,0.6276410638826746
63.0,bronze,home,china,,cc,2.0,23.18,5.0,4.39,0.0,3.0,50.75,5,5,6,0,0,2.318,44.042,22.021,1,0,0.0996775804913491
34.0,,electronics,china,mobile-app,cod,2.0,45.49,0.0,0.0,0.0,3.0,90.98,5,5,6,0,0,0.0,90.98,45.49,1,0,0.0
47.0,gold,kitchen,pakistan,website,paypal,1.0,22.58,0.0,8.79,1.0,0.0,31.37,104,5,1,0,1,0.0,22.58,22.58,0,1,0.3892825509300265
53.0,bronze,kitchen,pakistan,call center,cash on delivery,2.0,15.31,20.0,8.35,0.0,5.0,40.52,5,5,6,0,0,6.124,24.496,12.248,0,0,0.3408719790986283
30.0,platinum,baby,pakistan,marketplace,cc,-1.0,25.94,0.0,4.93,0.0,4.0,-21.01,5,4,3,0,0,-0.0,-25.94,25.94,0,0,-0.1900539707016191
61.0,bronze,home,china,,debit card,2.0,60.55,20.0,6.9,1.0,5.0,103.78,5,5,6,0,0,24.22,96.88,48.44,1,0,0.0712221304706853
63.0,,beauty,pakistan,website,,4.0,9.19,0.0,3.93,0.0,1.0,40.69,5,5,6,420,0,0.0,36.76,9.19,1,1,0.1069096844396082
36.0,platinum,kitchen,pakistan,mkt place,cod,2.0,16.31,15.0,13.81,1.0,2.0,41.54,5,5,6,0,0,4.893,27.727,13.863499999999998,0,1,0.4980704728243229
22.0,gold,electronics,pakistan,website,credit card,1.0,34.47,5.0,5.43,0.0,1.0,39.9,461,5,6,0,1,1.7235,32.7465,32.7465,0,1,0.1658192478585497
41.0,platinum,electronics,pakistan,mkt place,credit card,1.0,27.64,5.0,6.28,0.0,5.0,32.54,820,5,6,0,1,1.382,26.258,26.258,0,0,0.2391652067941199
47.0,gold,electronics,pakistan,marketplace,,1.0,58.14,10.0,7.46,0.0,1.0,59.79,0,5,6,0,0,5.814,52.326,52.326,1,1,0.1425677483469021
21.0,platinum,kitchen,pakistan,mobile app,credit card,1.0,32.75,5.0,10.21,0.0,1.0,41.32,5,10,5,478,0,1.6375,31.1125,31.1125,0,1,0.3281639212535155
74.0,platinum,beauty,china,call center,cash on delivery,1.0,32.49,5.0,3.52,0.0,3.0,34.39,5,5,6,0,0,1.6245000000000005,30.8655,30.8655,0,0,0.1140431873774926
55.0,,home,china,mobile app,,1.0,75.37,0.0,10.6,0.0,5.0,85.97,6,9,2,440,0,0.0,75.37,75.37,1,0,0.1406395117420724
69.0,gold,beauty,uae,mkt place,debit card,5.0,15.38,20.0,5.39,0.0,0.0,66.91,5,5,6,0,0,15.38,61.52,12.304,1,1,0.0876137841352405
58.0,silver,baby,china,mkt place,cod,4.0,10.55,0.0,4.2,0.0,1.0,46.4,5,5,6,0,0,0.0,42.2,10.55,1,1,0.0995260663507109
73.0,,baby,pakistan,website,credit card,2.0,8.16,25.0,1.65,1.0,5.0,13.89,867,5,6,0,1,4.08,12.24,6.12,0,0,0.1348039215686274
21.0,platinum,kitchen,china,website,cc,4.0,39.69,10.0,2.1,0.0,5.0,144.98,1001,5,6,0,1,15.876,142.884,35.721,1,0,0.0146972369194591
70.0,bronze,beauty,uae,call center,credit card,1.0,16.87,10.0,5.02,0.0,3.0,20.2,1005,5,6,781,1,1.6870000000000005,15.183,15.183,0,0,0.3306329447408285
75.0,platinum,electronics,pakistan,website,,2.0,41.71,0.0,0.51,0.0,1.0,83.93,0,5,6,0,0,0.0,83.42,41.71,1,1,0.0061136418125149
52.0,gold,beauty,pakistan,call center,credit card,2.0,8.8,20.0,7.52,0.0,5.0,40.52,5,5,6,0,0,3.52,14.080000000000002,7.040000000000001,0,0,0.534090909090909
33.0,silver,electronics,pakistan,website,bank transfer,2.0,52.94,0.0,0.0,0.0,4.0,105.88,5,5,6,0,0,0.0,105.88,52.94,1,0,0.0
66.0,bronze,baby,pakistan,,debit card,1.0,21.16,0.0,4.58,0.0,1.0,25.74,0,12,0,0,0,0.0,21.16,21.16,0,1,0.2164461247637051
38.0,silver,kitchen,pakistan,,cc,5.0,20.43,0.0,0.0,0.0,4.0,102.15,5,5,6,0,0,0.0,102.15,20.43,1,0,0.0
66.0,,kitchen,pakistan,mobile-app,bank transfer,2.0,18.91,20.0,10.6,0.0,4.0,40.86,0,5,6,0,0,7.564,30.256,15.128,0,0,0.3503437334743521
20.0,,home,china,mobile-app,,20.0,80.08,0.0,2.88,1.0,4.0,1604.48,152,6,5,0,1,0.0,1601.6,80.08,1,0,0.0017982017982017
64.0,,baby,pakistan,marketplace,bank transfer,2.0,20.95,20.0,6.14,1.0,4.0,39.66,5,5,6,0,0,8.38,33.52,16.759999999999998,0,0,0.1831742243436754
47.0,,electronics,pakistan,call center,credit card,3.0,48.16,0.0,2.84,0.0,6.0,147.32,5,5,6,166,0,0.0,144.48,48.16,1,0,0.019656699889258
34.0,bronze,electronics,pakistan,,cc,2.0,25.15,0.0,9.88,0.0,5.0,40.52,0,5,6,74,0,0.0,50.3,25.15,1,0,0.1964214711729622
45.0,,baby,pakistan,call center,bank transfer,2.0,18.44,0.0,0.0,0.0,4.0,36.88,170,5,6,684,1,0.0,36.88,18.44,1,0,0.0
72.0,,beauty,uae,marketplace,cc,1.0,20.36,20.0,3.46,0.0,1.0,19.75,915,5,6,0,1,4.072,16.288,16.288,0,1,0.212426326129666
49.0,platinum,baby,pakistan,marketplace,credit card,5.0,20.56,10.0,7.17,0.0,5.0,99.69,5,6,4,0,0,10.28,92.52,18.504,1,0,0.0774967574578469
125.0,platinum,beauty,china,website,cc,2.0,9.51,0.0,2.88,0.0,5.0,21.9,5,5,6,0,0,0.0,19.02,9.51,0,0,0.1514195583596214
20.0,bronze,beauty,pakistan,mobile-app,cod,2.0,6.8,0.0,13.72,0.0,5.0,273.2,5,5,6,0,0,0.0,13.6,6.8,0,0,1.008823529411765
47.0,,kitchen,pakistan,call center,debit card,4.0,28.27,0.0,5.71,0.0,4.0,118.79,844,5,6,0,1,0.0,113.08,28.27,1,0,0.0504952246197382
57.0,gold,kitchen,australia,mobile app,,1.0,22.4,10.0,5.86,0.0,4.0,40.52,0,5,6,0,0,2.24,20.16,20.16,0,0,0.2906746031746032
66.0,,kitchen,china,mobile-app,cash on delivery,1.0,22.4,20.0,3.34,0.0,4.0,40.52,5,5,6,0,0,4.48,17.919999999999998,17.919999999999998,0,0,0.1863839285714285
68.0,,kitchen,pakistan,mobile app,debit card,2.0,23.14,5.0,6.02,1.0,5.0,49.99,1011,5,6,0,1,2.314,43.966,21.983,1,0,0.1369239867170086
56.0,platinum,beauty,pakistan,mobile app,credit card,3.0,8.81,5.0,9.34,0.0,1.0,34.45,5,5,6,569,0,1.3215,25.1085,8.3695,0,1,0.3719855825716391
36.0,platinum,electronics,pakistan,,,5.0,78.59,10.0,11.68,0.0,4.0,365.34,5,5,6,0,0,39.295,353.65500000000003,70.73100000000001,1,0,0.0330265371619233
55.0,platinum,beauty,pakistan,marketplace,credit card,1.0,6.9,5.0,0.96,0.0,1.0,7.51,5,5,6,0,0,0.345,6.555000000000001,6.555000000000001,0,1,0.1464530892448512
41.0,platinum,electronics,pakistan,,paypal,1.0,27.57,10.0,0.42,0.0,5.0,25.23,5,5,6,0,0,2.757,24.813,24.813,0,0,0.0169266110506589
60.0,,kitchen,pakistan,call center,cod,5.0,21.64,5.0,6.85,0.0,5.0,109.64,5,5,6,0,0,5.41,102.79,20.558,1,0,0.0666407238058176
34.0,,baby,pakistan,,cod,3.0,29.34,0.0,8.21,0.0,1.0,96.23,0,11,3,518,0,0.0,88.02,29.34,1,1,0.0932742558509429
37.0,silver,home,pakistan,mobile app,cc,2.0,14.68,10.0,17.14,1.0,4.0,43.56,463,5,6,0,1,2.9360000000000004,26.424,13.212,0,0,0.6486527399333939
22.0,,electronics,china,mkt place,,10.0,21.36,15.0,1.34,1.0,3.0,182.9,5,5,6,0,0,32.04,181.56,18.156,1,0,0.0073804802820004
37.0,,kitchen,china,,,1.0,32.03,5.0,8.42,0.0,3.0,38.85,5,5,6,0,0,1.6015,30.4285,30.4285,0,0,0.2767142645874755
32.0,bronze,electronics,pakistan,mobile-app,credit card,3.0,22.4,5.0,5.08,1.0,5.0,40.52,0,5,6,0,0,3.3599999999999994,63.83999999999999,21.28,1,0,0.0795739348370927
48.0,,baby,pakistan,website,cod,10.0,18.59,5.0,7.55,0.0,5.0,184.16,0,5,6,0,0,9.295,176.60500000000002,17.660500000000003,1,0,0.0427507714957107
35.0,,baby,uae,website,,1.0,65.0,0.0,8.2,0.0,4.0,73.2,371,5,6,0,1,0.0,65.0,65.0,1,0,0.1261538461538461
21.0,gold,home,pakistan,marketplace,debit card,20.0,17.46,10.0,7.17,0.0,5.0,321.45,5,5,6,0,0,34.92,314.28000000000003,15.714000000000002,1,0,0.0228140511645666
71.0,gold,beauty,china,marketplace,cc,3.0,10.72,0.0,6.66,0.0,2.0,38.82,5,5,6,0,0,0.0,32.160000000000004,10.72,0,1,0.2070895522388059
39.0,platinum,beauty,china,mobile app,credit card,4.0,36.17,0.0,3.68,0.0,4.0,148.36,5,5,6,0,0,0.0,144.68,36.17,1,0,0.0254354437379043
31.0,platinum,home,china,website,cod,2.0,31.98,0.0,4.06,0.0,5.0,68.02,5,5,6,446,0,0.0,63.96,31.98,1,0,0.0634771732332707
25.0,gold,electronics,pakistan,marketplace,cod,5.0,26.13,10.0,3.34,0.0,3.0,120.93,5,5,6,2,0,13.065,117.585,23.517000000000003,1,0,0.0284049836288642
45.0,,beauty,uae,marketplace,credit card,2.0,16.77,20.0,11.61,0.0,5.0,38.44,5,5,6,0,0,6.707999999999999,26.832,13.416,0,0,0.4326923076923076
45.0,bronze,home,china,website,paypal,1.0,39.06,5.0,6.6,0.0,4.0,43.71,5,5,6,0,0,1.953,37.107,37.107,1,0,0.1778640148758994
21.0,gold,home,china,call center,debit card,2.0,23.5,0.0,4.3,1.0,3.0,40.52,5,5,6,0,0,0.0,47.0,23.5,1,0,0.0914893617021276
65.0,platinum,electronics,pakistan,marketplace,credit card,1.0,32.99,25.0,6.67,0.0,4.0,31.41,5,5,6,0,0,8.2475,24.7425,24.7425,0,0,0.2695766393856724
36.0,bronze,baby,pakistan,marketplace,debit card,2.0,11.13,10.0,9.15,1.0,0.0,29.18,801,5,6,0,1,2.2260000000000004,20.034,10.017,0,1,0.456723569931117
59.0,,home,china,mkt place,credit card,2.0,79.21,15.0,6.5,0.0,4.0,141.16,2,7,3,21,0,23.763,134.65699999999998,67.32849999999999,1,0,0.0482707917152468
66.0,,electronics,china,call center,cash on delivery,1.0,30.4,5.0,6.63,1.0,1.0,35.51,5,5,6,0,0,1.52,28.88,28.88,0,1,0.2295706371191135
46.0,bronze,home,china,call center,credit card,2.0,22.63,0.0,0.73,1.0,3.0,40.52,89,5,6,0,1,0.0,45.26,22.63,1,0,0.0161290322580645
39.0,platinum,beauty,pakistan,,cash on delivery,2.0,22.4,0.0,5.5,1.0,5.0,40.52,5,5,6,0,0,0.0,44.8,22.4,1,0,0.1227678571428571
69.0,gold,home,china,website,paypal,3.0,16.53,15.0,8.93,1.0,0.0,40.52,5,5,6,0,0,7.4385,42.151500000000006,14.0505,1,1,0.2118548568852828
58.0,bronze,electronics,pakistan,mobile-app,bank transfer,3.0,31.64,10.0,6.73,1.0,4.0,92.16,5,5,6,0,0,9.492,85.428,28.476,1,0,0.0787797911691717
29.0,bronze,baby,pakistan,mkt place,bank transfer,1.0,32.0,5.0,5.82,0.0,4.0,36.22,873,5,6,0,1,1.6,30.4,30.4,0,0,0.1914473684210526
65.0,,kitchen,pakistan,website,bank transfer,2.0,22.62,50.0,14.6,1.0,5.0,37.22,5,5,6,0,0,22.62,22.62,11.31,0,0,0.645446507515473
23.0,gold,kitchen,australia,website,bank transfer,2.0,19.25,0.0,7.4,0.0,4.0,45.9,14,5,6,0,1,0.0,38.5,19.25,1,0,0.1922077922077922
29.0,bronze,kitchen,pakistan,call center,paypal,1.0,17.85,5.0,7.08,0.0,2.0,24.04,5,5,6,0,0,0.8925,16.957500000000003,16.957500000000003,0,1,0.4175143741707208
18.0,bronze,home,australia,mobile-app,cash on delivery,2.0,30.85,15.0,2.81,1.0,5.0,55.26,0,5,6,0,0,9.255,52.445,26.2225,1,0,0.0535799408904566
56.0,platinum,kitchen,china,mobile app,cash on delivery,2.0,28.69,0.0,9.36,0.0,5.0,40.52,5,5,6,0,0,0.0,57.38,28.69,1,0,0.1631230393865458
54.0,,kitchen,pakistan,website,credit card,10.0,22.32,25.0,5.26,1.0,2.0,172.66,517,5,6,0,1,55.8,167.39999999999998,16.74,1,1,0.0314217443249701
-4.0,platinum,electronics,pakistan,mkt place,bank transfer,2.0,56.23,0.0,3.92,0.0,4.0,116.38,0,10,4,0,0,0.0,112.46,56.23,1,0,0.0348568379868397
22.0,,baby,uae,mobile app,debit card,2.0,58.59,0.0,0.71,1.0,1.0,117.89,8,3,0,249,1,0.0,117.18,58.59,1,1,0.0060590544461512
61.0,,kitchen,australia,call center,cash on delivery,2.0,17.85,0.0,5.36,0.0,4.0,41.06,5,5,6,0,0,0.0,35.7,17.85,1,0,0.1501400560224089
59.0,,kitchen,china,mkt place,debit card,3.0,12.26,110.0,0.0,0.0,4.0,-3.68,441,5,6,0,1,40.458,-3.677999999999997,-1.225999999999999,0,0,-0.0
36.0,,kitchen,pakistan,,credit card,2.0,262.49,10.0,3.84,1.0,4.0,476.32,0,5,6,0,0,52.498000000000005,472.482,236.241,1,0,0.0081272937381741
69.0,platinum,kitchen,pakistan,mkt place,cash on delivery,2.0,22.52,5.0,7.38,0.0,4.0,50.17,5,5,6,0,0,2.252,42.788,21.394,1,0,0.1724782649340936
26.0,platinum,beauty,uae,website,cc,1.0,23.47,0.0,8.42,0.0,4.0,31.89,5,5,6,0,0,0.0,23.47,23.47,0,0,0.3587558585428206
71.0,gold,kitchen,china,website,cc,2.0,14.66,0.0,6.66,1.0,5.0,35.98,5,9,2,0,0,0.0,29.32,14.66,0,0,0.2271487039563438
30.0,,beauty,uae,mkt place,cash on delivery,2.0,18.77,20.0,3.57,0.0,5.0,33.6,5,5,6,0,0,7.507999999999999,30.032,15.016,0,0,0.1188732019179541
42.0,gold,kitchen,china,marketplace,cc,1.0,33.37,50.0,11.47,0.0,4.0,28.16,671,5,6,0,1,16.685,16.685,16.685,0,0,0.6874438118070124
26.0,bronze,home,china,website,,3.0,19.71,0.0,4.04,1.0,4.0,63.17,151,2,4,0,1,0.0,59.13,19.71,1,0,0.0683240317943514
